calories,carbs,category,name,restaurant
466,28,Soups,Walkabout Soup® Of The Day Too Right French Onion Soup,Outback Steakhouse
295,43,Soups,Walkabout Soup® Of The Day White Bean Sausage Soup  – Cup,Outback Steakhouse
650,68,Appetizers,Hot Artichoke-Spinach Dip,Olive Garden
390,59,Chicken,Kids’ Grilled Chicken,Olive Garden
250,49,Entrees,Kids’ Penne Rigate with Marinara,Olive Garden
580,35,Entrees,Lasagna Classico,Olive Garden
850,39,Entrees,Lasagna Classico,Olive Garden
1030,82,Appetizers,Lasagna Fritta,Olive Garden
840,65,Entrees,Lasagna Rollata al Forno,Olive Garden
1170,90,Entrees,Lasagna Rollata al Forno,Olive Garden
610,69,Desserts,Lemon Cream Cake,Olive Garden
230,28,Desserts,Limoncello Mousse with Vanilla Cookie Crust,Olive Garden
310,55,Entrees,Linguine alla Marinara,Olive Garden
430,76,Entrees,Linguine alla Marinara,Olive Garden
340,58,Kid's Meals,Macaroni & Cheese,Olive Garden
70,9,Appetizers,Marinara Dipping Sauce,Olive Garden
35,4,Appetizers,Marinara Sauce,Olive Garden
100,6,Kid's Meals,Meat Sauce,Olive Garden
670,56,Entrees,Mediterranean Grilled Chicken,Olive Garden
100,18,Soups,Minestrone (one serving),Olive Garden
750,24,Entrees,Mixed Grill,Olive Garden
830,72,Entrees,Mixed Grill,Olive Garden
790,35,Salads,Full Chopped Steak & Blue Cheese,Panera Bread
170,18,Salads,Full Classic Cafe,Panera Bread
860,87,Sandwiches,Full Cuban Chicken Panini,Panera Bread
850,79,Sandwiches,Full Frontega Chicken® on Focaccia,Panera Bread
560,36,Salads,Full Fuji Apple with Chicken,Panera Bread
370,14,Salads,Full Greek,Panera Bread
980,95,Sandwiches,Full Italian Combo on Ciabatta,Panera Bread
580,29,Salads,Full Mediterranean Salmon,Panera Bread
590,96,Sandwiches,Full Mediterranean Veggie on XL Tomato Basil,Panera Bread
690,90,Sandwiches,Full Napa Almond Chicken Salad on Sesame Semolina,Panera Bread
780,78,Sandwiches,Full Roasted Turkey Artichoke on Foccacia with Asiago Cheese,Panera Bread
550,16,Salads,Full Salmon Caesar,Panera Bread
820,38,Sandwiches,Full Salmon Club Croissant,Panera Bread
920,79,Sandwiches,Full Sierra Turkey on Focaccia with Asiago Cheese,Panera Bread
590,64,Sandwiches,Full Smoked Ham & Swiss on Stone-Milled Rye,Panera Bread
420,66,Sandwiches,Full Smoked Turkey Breast on Country,Panera Bread
710,68,Sandwiches,Full Smokehouse Turkey® on Three Cheese,Panera Bread
970,111,Sandwiches,Full Steak & White Cheddar on French Baguette,Panera Bread
880,96,Sandwiches,Full Steak Balsamico,Panera Bread
470,45,Salads,Full Thai Chopped Chicken,Panera Bread
770,96,Sandwiches,Full Tomato & Mozzarella on Ciabatta,Panera Bread
510,65,Sandwiches,Full Tuna Salad on Honey Wheat,Panera Bread
350,32,Sandwiches,Half Asiago Roast Beef on Asiago Cheese,Panera Bread
230,17,Salads,Half Asian Sesame Chicken,Panera Bread
442,65,Soups,Walkabout Soup® Of The Day White Bean Sausage Soup-Bowl,Outback Steakhouse
469,4,Appetizers,Wings,Outback Steakhouse
512,5,Appetizers,Wings with Hot Sauce,Outback Steakhouse
517,5,Appetizers,Wings with Medium Sauce,Outback Steakhouse
493,5,Appetizers,Wings with Mild Sauce,Outback Steakhouse
552,3,Entrees,Wood Fire Prime Rib 12 oz,Outback Steakhouse
733,4,Entrees,Wood Fire Prime Rib 16 oz,Outback Steakhouse
529,49,Entrees,Wood-Fire Grilled Ahi Tuna,Outback Steakhouse
371,17,Entrees,Wood-Fire Grilled Pork Chop,Outback Steakhouse
640,27,Entrees,Mixed Grill (all chicken),Olive Garden
180,13,Appetizers,Mussels di Napoli,Olive Garden
690,40,Entrees,Parmesan Crusted Bistecca,Olive Garden
760,54,Seafood,Parmesan Crusted Shrimp,Olive Garden
1060,65,Entrees,Parmesan Crusted Steak,Olive Garden
590,42,Entrees,Parmesan Crusted Tilapia,Olive Garden
120,3,Kid's Meals,Parmesan-Butter Sauce,Olive Garden
400,42,Sandwiches,Half Bacon Turkey Bravo® on XL Tomato Basil,Panera Bread
250,25,Salads,Half BBQ Chopped Chicken,Panera Bread
200,13,Salads,Half Caesar,Panera Bread
260,14,Salads,Half Chicken Caesar,Panera Bread
360,35,Sandwiches,Half Chicken Caesar on Three Cheese,Panera Bread
420,36,Sandwiches,Half Chipotle Chicken on Artisan French,Panera Bread
250,5,Salads,Half Chopped Chicken Cobb,Panera Bread
390,17,Salads,Half Chopped Steak & Blue Cheese,Panera Bread
80,9,Salads,Half Classic Cafe,Panera Bread
430,44,Sandwiches,Half Cuban Chicken Panini,Panera Bread
430,39,Sandwiches,Half Frontega Chicken® on Focaccia,Panera Bread
280,18,Salads,Half Fuji Apple with Chicken,Panera Bread
190,7,Salads,Half Greek,Panera Bread
490,47,Sandwiches,Half Italian Combo on Ciabatta,Panera Bread
290,15,Salads,Half Mediterranean Salmon,Panera Bread
300,48,Sandwiches,Half Mediterranean Veggie on XL Tomato Basil,Panera Bread
340,45,Sandwiches,Half Napa Almond Chicken Salad on Sesame Semolina,Panera Bread
390,39,Sandwiches,Half Roasted Turkey Artichoke on Foccacia with Asiago Cheese,Panera Bread
270,8,Salads,Half Salmon Caesar,Panera Bread
410,19,Sandwiches,Half Salmon Club Croissant,Panera Bread
460,39,Sandwiches,Half Sierra Turkey on Focaccia with Asiago Cheese,Panera Bread
300,6,Appetizers,Parmesan-Peppercorn Sauce,Olive Garden
130,17,Soups,Pasta e Fagioli (one serving),Olive Garden
190,43,Kid's Meals,Peach-Mango Smoothie,Olive Garden
200,38,Kid's Meals,Penne,Olive Garden
490,97,Entrees,Penne Rigate Pomodoro (Dinner),Olive Garden
370,73,Entrees,Penne Rigate Pomodoro (Lunch),Olive Garden
520,98,Entrees,Penne Rigate with Marinara (Dinner),Olive Garden
370,72,Entrees,Penne Rigate with Marinara (Lunch),Olive Garden
480,64,Kid's Meals,Pepperoni Pizza,Olive Garden
450,53,Entrees,Ravioli di Portobello,Olive Garden
670,74,Entrees,Ravioli di Portobello,Olive Garden
330,22,Appetizers,Sampler Italiano – Chicken Fingers,Olive Garden
370,26,Appetizers,Sampler Italiano – Fried Mozzarella,Olive Garden
370,42,Appetizers,Sampler Italiano – Fried Zucchini,Olive Garden
35,4,Appetizers,Sampler Italiano – Marinara Sauce,Olive Garden
300,6,Appetizers,Sampler Italiano – Parmesan-Peppercorn Sauce,Olive Garden
360,39,Appetizers,Sampler Italiano – Toasted Beef & Sampler Italiano – Pork Ravioli,Olive Garden
45,6,Appetizers,Sampler Italiano – Tomato Sauce,Olive Garden
290,32,Sandwiches,Half Smoked Ham & Swiss on Stone-Milled Rye,Panera Bread
210,33,Sandwiches,Half Smoked Turkey Breast on Country,Panera Bread
360,34,Sandwiches,Half Smokehouse Turkey® on Three Cheese,Panera Bread
480,56,Sandwiches,Half Steak & White Cheddar on French Baguette,Panera Bread
440,48,Sandwiches,Half Steak Balsamico,Panera Bread
230,22,Salads,Half Thai Chopped Chicken,Panera Bread
380,48,Sandwiches,Half Tomato & Mozzarella on Ciabatta,Panera Bread
260,33,Sandwiches,Half Tuna Salad on Honey Wheat,Panera Bread
490,37,Breakfast,Ham and Swiss,Panera Bread
170,30,Breads,Honey Wheat Loaf,Panera Bread
380,50,Drinks,Hot Chocolate,Panera Bread
220,38,Breads,Hot Cross Buns,Panera Bread
160,26,Drinks,Iced Chai Tea Latte,Panera Bread
130,33,Drinks,Iced Infused Green Tea (with passionfruit & papaya),Panera Bread
310,56,Breads,Jalapeno & Cheddar,Panera Bread
590,57,Breakfast Sandwiches,Jalapeno & Cheddar Bagel with Bacon,Panera Bread
470,57,Breakfast Sandwiches,Jalapeno & Cheddar Bagel with Egg and Cheese,Panera Bread
630,58,Breakfast Sandwiches,Jalapeno & Cheddar Bagel with Sausage,Panera Bread
500,57,Breakfast Sandwiches,Jalapeno & Cheddar Bagel with Smoked Ham,Panera Bread
160,41,Drinks,Lemonade,Panera Bread
300,65,Drinks,Low Fat Cranberry Orange Smoothie,Panera Bread
150,26,Soups,Low Fat Garden Vegetable with Pesto,Panera Bread
440,32,Appetizers,Sampler Italiano -Calamari,Olive Garden
280,15,Appetizers,Sampler Italiano -Stuffed Mushrooms,Olive Garden
670,59,Entrees,Seafood Alfredo,Olive Garden
1020,88,Entrees,Seafood Alfredo,Olive Garden
480,35,Entrees,Seafood Brodetto,Olive Garden
800,85,Entrees,Seafood Portofino,Olive Garden
840,67,Entrees,Shrimp & Crab Tortelli Romana,Olive Garden
630,57,Entrees,Shrimp Mezzaluna,Olive Garden
510,79,Entrees,Shrimp Primavera,Olive Garden
730,110,Entrees,Shrimp Primavera,Olive Garden
600,39,Appetizers,Shrimp Scampi Fritta,Olive Garden
500,43,Appetizers,Sicilian Scampi,Olive Garden
230,45,Kid's Meals,Small Shells,Olive Garden
100,18,Soups,Low Fat Garden Vegetable with Pesto – You Pick Two®,Panera Bread
230,51,Drinks,Low Fat Mango Smoothie,Panera Bread
260,59,Drinks,Low Fat Strawberry Smoothie with Ginseng,Panera Bread
290,67,Drinks,Low Fat Wild Berry Smoothie,Panera Bread
240,50,Soups,Low-Fat Vegetarian Black Bean,Panera Bread
170,35,Soups,Low-Fat Vegetarian Black Bean – You Pick Two®,Panera Bread
330,61,Drinks,Mango,Panera Bread
410,47,Breakfast Sandwiches,Mediterranean Egg White on Ciabatta,Panera Bread
400,66,Desserts,Mint Crinkle,Panera Bread
570,94,Drinks,Mocha,Panera Bread
630,27,Soups,New England Clam Chowder,Panera Bread
420,18,Soups,New England Clam Chowder – You Pick Two®,Panera Bread
390,62,Desserts,Oatmeal Raisin,Panera Bread
200,46,Drinks,Orange Juice – Large,Panera Bread
110,26,Drinks,Orange Juice – Small,Panera Bread
550,81,Breakfast,Orange Scones,Panera Bread
180,27,Breakfast,Orange- mini Scones,Panera Bread
120,29,Drinks,Organic Apple Juice,Panera Bread
170,25,Drinks,Organic Chocolate Milk,Panera Bread
120,12,Drinks,Organic Milk,Panera Bread
320,35,Kid's Meals,Panera Kids Deli Sandwich – Roast Beef,Panera Bread
300,35,Kid's Meals,Panera Kids Deli Sandwich – Smoked Ham,Panera Bread
290,35,Kid's Meals,Panera Kids Deli Sandwich – Smoked Turkey,Panera Bread
360,46,Kid's Meals,Panera Kids Grilled Cheese Sandwich,Panera Bread
940,72,Appetizers,Smoked Mozzarella Fonduta,Olive Garden
180,34,Kid's Meals,Spaghetti,Olive Garden
830,61,Entrees,Spaghetti & Italian Sausage,Olive Garden
1270,97,Entrees,Spaghetti & Italian Sausage,Olive Garden
680,63,Entrees,Spaghetti & Meatballs,Olive Garden
920,98,Entrees,Spaghetti & Meatballs,Olive Garden
550,59,Entrees,Spaghetti with Meat Sauce,Olive Garden
710,94,Entrees,Spaghetti with Meat Sauce,Olive Garden
1310,82,Entrees,Steak Gorgonzola-Alfredo,Olive Garden
500,41,Entrees,Steak Toscano,Olive Garden
590,62,Entrees,Steak Toscano,Olive Garden
15,2,Kid's Meals,Steamed Broccoli,Olive Garden
210,27,Desserts,Strawberry & White Chocolate Cream Cake,Olive Garden
200,45,Kid's Meals,Strawberry Smoothie,Olive Garden
800,40,Entrees,Stuffed Chicken Marsala,Olive Garden
280,15,Appetizers,Stuffed Mushrooms,Olive Garden
190,26,Kid's Meals,Sundae,Olive Garden
510,48,Desserts,Tiramisu,Olive Garden
70,8,Kid's Meals,Tomato Sauce,Olive Garden
1450,97,Entrees,Tour of Italy,Olive Garden
1450,97,Entrees,Tour of Italy,Olive Garden
700,73,Desserts,Triple Chocolate Strata,Olive Garden
290,34,Entrees,Venetian Apricot Chicken,Olive Garden
400,34,Entrees,Venetian Apricot Chicken,Olive Garden
490,37,Kid's Meals,Panera Kids Mac & Cheese,Panera Bread
60,11,Kid's Meals,"Panera Kids Organic Yogurt (blueberry, strawberry)",Panera Bread
410,56,Kid's Meals,Panera Kids Peanut Butter & Jelly Sandwich,Panera Bread
160,19,Sides,Panera potato chips,Panera Bread
230,30,Breakfast,Pastry Ring – Apple Cherry Cheese,Panera Bread
470,53,Breakfast,Pecan Braid Pastries,Panera Bread
740,89,Desserts,Pecan Roll,Panera Bread
5,1,Sides,Pickle spear,Panera Bread
290,59,Breads,Plain,Panera Bread
100,1,Cream Cheese Spreads,Plain,Panera Bread
180,2,Cream Cheese Spreads,Plain,Panera Bread
290,45,Breakfast,Pumpkin Muffie,Panera Bread
590,91,Breakfast,Pumpkin Muffin,Panera Bread
80,3,Cream Cheese Spreads,Reduced Fat Hazelnut,Panera Bread
140,6,Cream Cheese Spreads,Reduced Fat Hazelnut,Panera Bread
730,104,Desserts,Warm Apple Crostata,Olive Garden
890,70,Desserts,White Chocolate Raspberry Cheesecake,Olive Garden
190,35,Kid's Meals,Whole Wheat Linguine,Olive Garden
190,43,Kid's Meals,Wild Berry Smoothie,Olive Garden
920,131,Desserts,Zeppoli,Olive Garden
170,24,Soups,Zuppa Toscana (one serving),Olive Garden
170,2,Entrees,Barbacoa,Chipotle Mexican Grill
60,1,Entrees,Barbacoa,Chipotle Mexican Grill
120,23,Sides,Black Beans,Chipotle Mexican Grill
80,14,Sides,Black Beans (side),Chipotle Mexican Grill
40,8,Sides,Black Beans (taco),Chipotle Mexican Grill
190,1,Entrees,Carnitas,Chipotle Mexican Grill
60,0,Entrees,Carnitas,Chipotle Mexican Grill
100,0,Sides,Cheese,Chipotle Mexican Grill
100,0,Sides,Cheese (small quesadilla),Chipotle Mexican Grill
35,0,Sides,Cheese (taco),Chipotle Mexican Grill
190,1,Entrees,Chicken,Chipotle Mexican Grill
60,0,Entrees,Chicken,Chipotle Mexican Grill
570,73,Sides,Chips,Chipotle Mexican Grill
140,18,Sides,Chips,Chipotle Mexican Grill
130,23,Sides,Cilantro-Lime Rice,Chipotle Mexican Grill
110,19,Sides,Cilantro-Lime Rice (side),Chipotle Mexican Grill
40,8,Sides,Cilantro-Lime Rice (taco),Chipotle Mexican Grill
60,9,Tortillas,Crispy Taco Shell,Chipotle Mexican Grill
60,9,Tortillas,Crispy Taco Shell,Chipotle Mexican Grill
20,4,Sides,Fajita Vegetables,Chipotle Mexican Grill
5,1,Sides,Fajita Vegetables,Chipotle Mexican Grill
290,44,Tortillas,Flour Tortilla (burrito),Chipotle Mexican Grill
90,13,Tortillas,Flour Tortilla (taco),Chipotle Mexican Grill
90,13,Tortillas,Flour Tortilla (taco),Chipotle Mexican Grill
20,4,Sides,Fresh Tomato Salsa,Chipotle Mexican Grill
5,1,Sides,Fresh Tomato Salsa,Chipotle Mexican Grill
15,3,Sides,Green Tomatillo Salsa,Chipotle Mexican Grill
5,1,Sides,Green Tomatillo Salsa,Chipotle Mexican Grill
150,8,Sides,Guacamole,Chipotle Mexican Grill
50,3,Sides,Guacamole,Chipotle Mexican Grill
120,22,Sides,Pinto Beans,Chipotle Mexican Grill
80,14,Sides,Pinto Beans (side),Chipotle Mexican Grill
40,7,Sides,Pinto Beans (taco),Chipotle Mexican Grill
40,8,Sides,Red Tomatillo Salsa,Chipotle Mexican Grill
15,3,Sides,Red Tomatillo Salsa,Chipotle Mexican Grill
80,15,Sides,Roasted Chili – Corn Salsa,Chipotle Mexican Grill
25,5,Sides,Roasted Chili – Corn Salsa,Chipotle Mexican Grill
10,2,Sides,Romaine Lettuce (salad),Chipotle Mexican Grill
5,1,Sides,Romaine Lettuce (taco),Chipotle Mexican Grill
5,1,Sides,Romaine Lettuce (tacos),Chipotle Mexican Grill
60,13,Tortillas,Soft Corn Tortilla,Chipotle Mexican Grill
60,13,Tortillas,Soft Corn Tortilla,Chipotle Mexican Grill
120,2,Sides,Sour Cream,Chipotle Mexican Grill
40,1,Sides,Sour Cream,Chipotle Mexican Grill
190,2,Entrees,Steak,Chipotle Mexican Grill
60,1,Entrees,Steak,Chipotle Mexican Grill
260,12,Sides,Vinaigrette,Chipotle Mexican Grill
790,63,Burgers,Angus Bacon & Cheese,McDonald's
390,28,Wraps,Angus Bacon & Cheese Snack Wrap,McDonald's
800,66,Wraps,Angus Chipotle BBQ Bacon,McDonald's
400,30,Wraps,Angus Chipotle BBQ Bacon Snack Wrap,McDonald's
750,61,Burgers,Angus Deluxe,McDonald's
410,27,Wraps,Angus Deluxe Snack Wrap,McDonald's
770,59,Burgers,Angus Mushroom & Swiss,McDonald's
430,27,Wraps,Angus Mushroom & Swiss Snack Wrap,McDonald's
100,23,Desserts,Apple Dippers with Low Fat Caramel Dip,McDonald's
560,56,Breakfast Sandwiches,"Bacon, Egg & Cheese Bagel",McDonald's
420,37,Breakfast Sandwiches,"Bacon, Egg & Cheese Biscuit",McDonald's
480,43,Breakfast Sandwiches,"Bacon, Egg & Cheese Biscuit",McDonald's
420,48,Breakfast Sandwiches,"Bacon, Egg & Cheese McGriddles®",McDonald's
250,32,Desserts,Baked Hot Apple Pie,McDonald's
1090,111,Breakfast,Big Breakfast with Hotcakes,McDonald's
1150,116,Breakfast,Big Breakfast with Hotcakes,McDonald's
740,51,Breakfast,Big Breakfast®,McDonald's
800,56,Breakfast,Big Breakfast®,McDonald's
540,45,Burgers,Big Mac®,McDonald's
460,37,Burgers,Big N’ Tasty®,McDonald's
510,38,Burgers,Big N’ Tasty® with Cheese,McDonald's
120,9,Coffee,Cappuccino,McDonald's
140,11,Coffee,Cappuccino,McDonald's
180,13,Coffee,Cappuccino,McDonald's
100,15,Coffee,Cappuccino with Sugar Free Vanilla Syrup,McDonald's
120,18,Coffee,Cappuccino with Sugar Free Vanilla Syrup,McDonald's
150,22,Coffee,Cappuccino with Sugar Free Vanilla Syrup,McDonald's
200,32,Coffee,Caramel Cappuccino,McDonald's
240,41,Coffee,Caramel Cappuccino,McDonald's
290,49,Coffee,Caramel Cappuccino,McDonald's
230,35,Coffee,Caramel Latte,McDonald's
280,43,Coffee,Caramel Latte,McDonald's
330,52,Coffee,Caramel Latte,McDonald's
360,47,Coffee,Caramel Mocha,McDonald's
290,39,Coffee,Caramel Mocha,McDonald's
250,33,Coffee,Caramel Mocha,McDonald's
300,33,Burgers,Cheeseburger,McDonald's
190,12,Nuggets,Chicken McNuggets®,McDonald's
280,18,Nuggets,Chicken McNuggets®,McDonald's
470,30,Nuggets,Chicken McNuggets®,McDonald's
400,23,Chicken,Chicken Selects® Premium Breast Strips,McDonald's
660,39,Chicken,Chicken Selects® Premium Breast Strips,McDonald's
330,35,Wraps,Chipotle BBQ Snack Wrap® (Crispy),McDonald's
260,28,Wraps,Chipotle BBQ Snack Wrap® (Grilled),McDonald's
160,21,Desserts,Chocolate Chip Cookie,McDonald's
580,94,Shakes,Chocolate McCafe® Shake,McDonald's
720,119,Shakes,Chocolate McCafe® Shake,McDonald's
880,147,Shakes,Chocolate McCafe® Shake,McDonald's
440,76,Shakes,Chocolate Triple Thick® Shake,McDonald's
580,102,Shakes,Chocolate Triple Thick® Shake,McDonald's
770,134,Shakes,Chocolate Triple Thick® Shake,McDonald's
1160,203,Shakes,Chocolate Triple Thick® Shake,McDonald's
460,66,Desserts,Cinnamon Melts,McDonald's
0,0,Coffee,Coffee,McDonald's
0,0,Coffee,Coffee,McDonald's
440,34,Burgers,Double Cheeseburger,McDonald's
740,40,Burgers,Double Quarter Pounder® with Cheese,McDonald's
300,30,Breakfast Sandwiches,Egg McMuffin®,McDonald's
160,27,Breakfast Sandwiches,English Muffin,McDonald's
380,38,Sandwiches,Filet-O-Fish®,McDonald's
450,61,Coffee,Frappe Caramel,McDonald's
550,76,Coffee,Frappe Caramel,McDonald's
680,94,Coffee,Frappe Caramel,McDonald's
450,62,Coffee,Frappe Mocha,McDonald's
560,78,Coffee,Frappe Mocha,McDonald's
680,96,Coffee,Frappe Mocha,McDonald's
290,57,Breakfast Sandwiches,Fruit & Maple Oatmeal,McDonald's
260,48,Breakfast Sandwiches,Fruit & Maple Oatmeal without Brown Sugar,McDonald's
160,31,Desserts,Fruit ‘n Yogurt Parfait,McDonald's
250,31,Burgers,Hamburger,McDonald's
150,15,Breakfast,Hash Brown,McDonald's
200,34,Coffee,Hazelnut Cappuccino,McDonald's
240,42,Coffee,Hazelnut Cappuccino,McDonald's
290,51,Coffee,Hazelnut Cappuccino,McDonald's
230,36,Coffee,Hazelnut Latte,McDonald's
280,45,Coffee,Hazelnut Latte,McDonald's
330,53,Coffee,Hazelnut Latte,McDonald's
330,34,Wraps,Honey Mustard Snack Wrap® (Crispy),McDonald's
260,27,Wraps,Honey Mustard Snack Wrap® (Grilled),McDonald's
340,60,Desserts,Hot Caramel Sundae,McDonald's
300,41,Drinks,Hot Chocolate,McDonald's
380,53,Drinks,Hot Chocolate,McDonald's
460,63,Drinks,Hot Chocolate,McDonald's
250,43,Drinks,Hot Chocolate with Nonfat Milk,McDonald's
310,55,Drinks,Hot Chocolate with Nonfat Milk,McDonald's
390,68,Drinks,Hot Chocolate with Nonfat Milk,McDonald's
330,54,Desserts,Hot Fudge Sundae,McDonald's
350,60,Breakfast,Hotcakes,McDonald's
520,61,Breakfast,Hotcakes and Sausage,McDonald's
160,29,Coffee,Iced Caramel Latte,McDonald's
180,31,Coffee,Iced Caramel Latte,McDonald's
230,40,Coffee,Iced Caramel Latte,McDonald's
380,48,Coffee,Iced Caramel Mocha,McDonald's
300,36,Coffee,Iced Caramel Mocha,McDonald's
240,29,Coffee,Iced Caramel Mocha,McDonald's
130,21,Coffee,Iced Coffee Caramel,McDonald's
190,27,Coffee,Iced Coffee Caramel,McDonald's
270,41,Coffee,Iced Coffee Caramel,McDonald's
130,21,Coffee,Iced Coffee Hazelnut,McDonald's
190,29,Coffee,Iced Coffee Hazelnut,McDonald's
270,43,Coffee,Iced Coffee Hazelnut,McDonald's
140,22,Coffee,Iced Coffee Regular,McDonald's
200,30,Coffee,Iced Coffee Regular,McDonald's
280,45,Coffee,Iced Coffee Regular,McDonald's
130,21,Coffee,Iced Coffee Vanilla,McDonald's
190,29,Coffee,Iced Coffee Vanilla,McDonald's
270,43,Coffee,Iced Coffee Vanilla,McDonald's
60,8,Coffee,Iced Coffee with Sugar Free Vanilla Syrup,McDonald's
90,11,Coffee,Iced Coffee with Sugar Free Vanilla Syrup,McDonald's
120,16,Coffee,Iced Coffee with Sugar Free Vanilla Syrup,McDonald's
160,31,Coffee,Iced Hazelnut Latte,McDonald's
180,33,Coffee,Iced Hazelnut Latte,McDonald's
230,41,Coffee,Iced Hazelnut Latte,McDonald's
